Energy,Momentum,Parton,CTEQ6D Value,CTEQ6L1 Value
6,10,0,0.0,0.0
7,10,0,0.0,0.0
8,10,0,0.0,0.0
9,10,0,0.0,0.0
10,10,0,0.0,0.0
11,10,0,0.0,0.0
12,10,0,0.0,0.0
13,10,0,0.0,0.0
14,10,0,0.0,0.0
15,10,0,0.0,0.0
16,10,0,0.0,0.0
17,10,0,0.0,0.0
18,10,0,0.0,0.0
19,10,0,0.0,0.0
0,11,0,0.0,0.0
1,11,0,0.0,0.0
2,11,0,0.0,0.0
3,11,0,0.0,0.0
4,11,0,0.0,0.0
5,11,0,0.0,0.0
6,11,0,0.0,0.0
7,11,0,0.0,0.0
8,11,0,0.0,0.0
9,11,0,0.0,0.0
10,11,0,0.0,0.0
11,11,0,0.0,0.0
12,11,0,0.0,0.0
13,11,0,0.0,0.0
14,11,0,0.0,0.0
15,11,0,0.0,0.0
16,11,0,0.0,0.0
17,11,0,0.0,0.0
18,11,0,0.0,0.0
19,11,0,0.0,0.0
0,12,0,0.0,0.0
1,12,0,0.0,0.0
2,12,0,0.0,0.0
3,12,0,0.0,0.0
4,12,0,0.0,0.0
5,12,0,0.0,0.0
6,12,0,0.0,0.0
7,12,0,0.0,0.0
8,12,0,0.0,0.0
9,12,0,0.0,0.0
10,12,0,0.0,0.0
11,12,0,0.0,0.0
12,12,0,0.0,0.0
13,12,0,0.0,0.0
14,12,0,0.0,0.0
15,12,0,0.0,0.0
16,12,0,0.0,0.0
17,12,0,0.0,0.0
18,12,0,0.0,0.0
19,12,0,0.0,0.0
0,13,0,0.0,0.0
1,13,0,0.0,0.0
2,13,0,0.0,0.0
3,13,0,0.0,0.0
4,13,0,0.0,0.0
5,13,0,0.0,0.0
6,13,0,0.0,0.0
7,13,0,0.0,0.0
8,13,0,0.0,0.0
9,13,0,0.0,0.0
10,13,0,0.0,0.0
11,13,0,0.0,0.0
12,13,0,0.0,0.0
13,13,0,0.0,0.0
14,13,0,0.0,0.0
15,13,0,0.0,0.0
16,13,0,0.0,0.0
17,13,0,0.0,0.0
18,13,0,0.0,0.0
19,13,0,0.0,0.0
0,14,0,0.0,0.0
1,14,0,0.0,0.0
2,14,0,0.0,0.0
3,14,0,0.0,0.0
4,14,0,0.0,0.0
5,14,0,0.0,0.0
6,14,0,0.0,0.0
7,14,0,0.0,0.0
8,14,0,0.0,0.0
9,14,0,0.0,0.0
10,14,0,0.0,0.0
11,14,0,0.0,0.0
12,14,0,0.0,0.0
13,14,0,0.0,0.0
14,14,0,0.0,0.0
15,14,0,0.0,0.0
16,14,0,0.0,0.0
17,14,0,0.0,0.0
18,14,0,0.0,0.0
19,14,0,0.0,0.0
0,15,0,0.0,0.0
1,15,0,0.0,0.0
2,15,0,0.0,0.0
3,15,0,0.0,0.0
4,15,0,0.0,0.0
5,15,0,0.0,0.0
6,15,0,0.0,0.0
7,15,0,0.0,0.0
8,15,0,0.0,0.0
9,15,0,0.0,0.0
10,15,0,0.0,0.0
11,15,0,0.0,0.0
12,15,0,0.0,0.0
13,15,0,0.0,0.0
14,15,0,0.0,0.0
15,15,0,0.0,0.0
16,15,0,0.0,0.0
17,15,0,0.0,0.0
18,15,0,0.0,0.0
19,15,0,0.0,0.0
0,16,0,0.0,0.0
1,16,0,0.0,0.0
2,16,0,0.0,0.0
3,16,0,0.0,0.0
4,16,0,0.0,0.0
5,16,0,0.0,0.0
6,16,0,0.0,0.0
7,16,0,0.0,0.0
8,16,0,0.0,0.0
9,16,0,0.0,0.0
10,16,0,0.0,0.0
11,16,0,0.0,0.0
12,16,0,0.0,0.0
13,16,0,0.0,0.0
14,16,0,0.0,0.0
15,16,0,0.0,0.0
16,16,0,0.0,0.0
17,16,0,0.0,0.0
18,16,0,0.0,0.0
19,16,0,0.0,0.0
0,17,0,0.0,0.0
1,17,0,0.0,0.0
2,17,0,0.0,0.0
3,17,0,0.0,0.0
4,17,0,0.0,0.0
5,17,0,0.0,0.0
6,17,0,0.0,0.0
7,17,0,0.0,0.0
8,17,0,0.0,0.0
9,17,0,0.0,0.0
10,17,0,0.0,0.0
11,17,0,0.0,0.0
12,17,0,0.0,0.0
13,17,0,0.0,0.0
14,17,0,0.0,0.0
15,17,0,0.0,0.0
16,17,0,0.0,0.0
17,17,0,0.0,0.0
18,17,0,0.0,0.0
19,17,0,0.0,0.0
0,18,0,0.0,0.0
1,18,0,0.0,0.0
2,18,0,0.0,0.0
3,18,0,0.0,0.0
4,18,0,0.0,0.0
5,18,0,0.0,0.0
6,18,0,0.0,0.0
7,18,0,0.0,0.0
8,18,0,0.0,0.0
9,18,0,0.0,0.0
10,18,0,0.0,0.0
11,18,0,0.0,0.0
12,18,0,0.0,0.0
13,18,0,0.0,0.0
14,18,0,0.0,0.0
15,18,0,0.0,0.0
16,18,0,0.0,0.0
17,18,0,0.0,0.0
18,18,0,0.0,0.0
19,18,0,0.0,0.0
0,19,0,0.0,0.0
1,19,0,0.0,0.0
2,19,0,0.0,0.0
3,19,0,0.0,0.0
4,19,0,0.0,0.0
5,19,0,0.0,0.0
6,19,0,0.0,0.0
7,19,0,0.0,0.0
8,19,0,0.0,0.0
9,19,0,0.0,0.0
10,19,0,0.0,0.0
11,19,0,0.0,0.0
12,19,0,0.0,0.0
13,19,0,0.0,0.0
14,19,0,0.0,0.0
15,19,0,0.0,0.0
16,19,0,0.0,0.0
17,19,0,0.0,0.0
18,19,0,0.0,0.0
19,19,0,0.0,0.0
0,20,0,0.0,0.0
1,20,0,0.0,0.0
2,20,0,0.0,0.0
3,20,0,0.0,0.0
4,20,0,0.0,0.0
5,20,0,0.0,0.0
6,20,0,0.0,0.0
7,20,0,0.0,0.0
8,20,0,0.0,0.0
9,20,0,0.0,0.0
10,20,0,0.0,0.0
11,20,0,0.0,0.0
12,20,0,0.0,0.0
13,20,0,0.0,0.0
14,20,0,0.0,0.0
15,20,0,0.0,0.0
16,20,0,0.0,0.0
17,20,0,0.0,0.0
18,20,0,0.0,0.0
19,20,0,0.0,0.0
0,21,0,0.0,0.0
1,21,0,0.0,0.0
2,21,0,0.0,0.0
3,21,0,0.0,0.0
4,21,0,0.0,0.0
5,21,0,0.0,0.0
6,21,0,0.0,0.0
7,21,0,0.0,0.0
8,21,0,0.0,0.0
9,21,0,0.0,0.0
10,21,0,0.0,0.0
11,21,0,0.0,0.0
12,21,0,0.0,0.0
13,21,0,0.0,0.0
14,21,0,0.0,0.0
15,21,0,0.0,0.0
16,21,0,0.0,0.0
17,21,0,0.0,0.0
18,21,0,0.0,0.0
19,21,0,0.0,0.0
0,22,0,0.0,0.0
1,22,0,0.0,0.0
2,22,0,0.0,0.0
3,22,0,0.0,0.0
4,22,0,0.0,0.0
5,22,0,0.0,0.0
6,22,0,0.0,0.0
7,22,0,0.0,0.0
8,22,0,0.0,0.0
9,22,0,0.0,0.0
10,22,0,0.0,0.0
11,22,0,0.0,0.0
12,22,0,0.0,0.0
13,22,0,0.0,0.0
14,22,0,0.0,0.0
15,22,0,0.0,0.0
16,22,0,0.0,0.0
17,22,0,0.0,0.0
18,22,0,0.0,0.0
19,22,0,0.0,0.0
0,23,0,0.0,0.0
1,23,0,0.0,0.0
2,23,0,0.0,0.0
3,23,0,0.0,0.0
4,23,0,0.0,0.0
5,23,0,0.0,0.0
6,23,0,0.0,0.0
7,23,0,0.0,0.0
8,23,0,0.0,0.0
9,23,0,0.0,0.0
10,23,0,0.0,0.0
11,23,0,0.0,0.0
12,23,0,0.0,0.0
13,23,0,0.0,0.0
14,23,0,0.0,0.0
15,23,0,0.0,0.0
16,23,0,0.0,0.0
17,23,0,0.0,0.0
18,23,0,0.0,0.0
19,23,0,0.0,0.0
0,24,0,0.0,0.0
1,24,0,0.0,0.0
2,24,0,0.0,0.0
3,24,0,0.0,0.0
4,24,0,0.0,0.0
5,24,0,0.0,0.0
6,24,0,0.0,0.0
7,24,0,0.0,0.0
8,24,0,0.0,0.0
9,24,0,0.0,0.0
10,24,0,0.0,0.0
11,24,0,0.0,0.0
12,24,0,0.0,0.0
13,24,0,0.0,0.0
14,24,0,0.0,0.0
15,24,0,0.0,0.0
16,24,0,0.0,0.0
17,24,0,0.0,0.0
18,24,0,0.0,0.0
19,24,0,0.0,0.0
0,25,0,0.0,0.0
1,25,0,0.0,0.0
2,25,0,0.0,0.0
3,25,0,0.0,0.0
4,25,0,0.0,0.0
5,25,0,0.0,0.0
6,25,0,0.0,0.0
7,25,0,0.0,0.0
8,25,0,0.0,0.0
9,25,0,0.0,0.0
10,25,0,0.0,0.0
11,25,0,0.0,0.0
12,25,0,0.0,0.0
13,25,0,0.0,0.0
14,25,0,0.0,0.0
15,25,0,0.0,0.0
16,25,0,0.0,0.0
17,25,0,0.0,0.0
18,25,0,0.0,0.0
19,25,0,0.0,0.0
0,26,0,0.0,0.0
1,26,0,0.0,0.0
2,26,0,0.0,0.0
3,26,0,0.0,0.0
4,26,0,0.0,0.0
5,26,0,0.0,0.0
6,26,0,0.0,0.0
7,26,0,0.0,0.0
8,26,0,0.0,0.0
9,26,0,0.0,0.0
10,26,0,0.0,0.0
11,26,0,0.0,0.0
12,26,0,0.0,0.0
13,26,0,0.0,0.0
14,26,0,0.0,0.0
15,26,0,0.0,0.0
16,26,0,0.0,0.0
17,26,0,0.0,0.0
18,26,0,0.0,0.0
19,26,0,0.0,0.0
0,27,0,0.0,0.0
1,27,0,0.0,0.0
2,27,0,0.0,0.0
3,27,0,0.0,0.0
4,27,0,0.0,0.0
5,27,0,0.0,0.0
6,27,0,0.0,0.0
7,27,0,0.0,0.0
8,27,0,0.0,0.0
9,27,0,0.0,0.0
10,27,0,0.0,0.0
11,27,0,0.0,0.0
12,27,0,0.0,0.0
13,27,0,0.0,0.0
14,27,0,0.0,0.0
15,27,0,0.0,0.0
16,27,0,0.0,0.0
17,27,0,0.0,0.0
18,27,0,0.0,0.0
19,27,0,0.0,0.0
0,28,0,0.0,0.0
1,28,0,0.0,0.0
2,28,0,0.0,0.0
3,28,0,0.0,0.0
4,28,0,0.0,0.0
5,28,0,0.0,0.0
6,28,0,0.0,0.0
7,28,0,0.0,0.0
8,28,0,0.0,0.0
9,28,0,0.0,0.0
10,28,0,0.0,0.0
11,28,0,0.0,0.0
12,28,0,0.0,0.0
13,28,0,0.0,0.0
14,28,0,0.0,0.0
15,28,0,0.0,0.0
16,28,0,3090440.0,3691260.0
17,28,0,0.0,1.86219e-10
18,28,0,0.0,0.0
19,28,0,0.0,9.31095e-11
0,29,0,0.0,0.0
1,29,0,0.0,0.0
2,29,0,1.16529e-11,0.0
3,29,0,0.0,0.0
4,29,0,5.82645e-12,1.16529e-11
5,29,0,0.0,5.82645e-12
6,29,0,1.16387e-11,1.16387e-11
7,29,0,5.81935e-12,5.81935e-12
8,29,0,0.0,0.0
9,29,0,0.0,0.0
10,29,0,0.0,1.45661e-12
11,29,0,0.0,0.0
12,29,0,1.45484e-12,1.45484e-12
13,29,0,1.45484e-12,0.0
14,29,0,0.0,0.0
15,29,0,0.0,0.0
16,29,0,1.82077e-13,3.63709e-13
17,29,0,0.0,3.63709e-13
18,29,0,0.0,0.0
19,29,0,0.0,0.0
0,30,0,0.0,0.0
1,30,0,9.09273e-14,0.0
2,30,0,0.0,9.09273e-14
3,30,0,2.27596e-14,4.54636e-14
4,30,0,0.0,0.0
5,30,0,2.27318e-14,1.13798e-14
6,30,0,0.0,0.0
7,30,0,0.0,0.0
8,30,0,1.13659e-14,5.68989e-15
9,30,0,0.0,0.0
10,30,0,0.0,5.68295e-15
11,30,0,0.0,2.84495e-15
12,30,0,0.0,1.42247e-15
13,30,0,2.84148e-15,0.0
14,30,0,0.0,0.0
15,30,0,7.11237e-16,0.0
16,30,0,0.0,0.0
17,30,0,0.0,0.0
18,30,0,0.0,3.55618e-16
19,30,0,0.0,1.77809e-16
0,31,0,0.0,0.0
1,31,0,1.77809e-16,1.77809e-16
2,31,0,0.0,0.0
3,31,0,1.77592e-16,0.0
4,31,0,1.77592e-16,0.0
5,31,0,0.0,0.0
6,31,0,4.44523e-17,8.87962e-17
7,31,0,8.87962e-17,0.0
8,31,0,0.0,4.44523e-17
9,31,0,8.87962e-17,4.44523e-17
10,31,0,0.0,4.43981e-17
11,31,0,0.0,0.0
12,31,0,0.0,0.0
13,31,0,0.0,4.43981e-17
14,31,0,0.0,4.43981e-17
15,31,0,0.0,2.2199e-17
16,31,0,0.0,0.0
17,31,0,0.0,0.0
18,31,0,0.0,0.0
19,31,0,1.11131e-17,0.0
0,32,0,0.0,0.0
1,32,0,0.0,0.0
2,32,0,0.0,1.10995e-17
3,32,0,0.0,5.55654e-18
4,32,0,5.55654e-18,0.0
5,32,0,2.77827e-18,0.0
6,32,0,2.77827e-18,2.77827e-18
7,32,0,2.77827e-18,0.0
8,32,0,0.0,2.77827e-18
9,32,0,0.0,0.0
10,32,0,0.0,0.0
11,32,0,0.0,0.0
12,32,0,0.0,0.0
13,32,0,0.0,6.94567e-19
14,32,0,0.0,0.0
15,32,0,0.0,0.0
16,32,0,6.94567e-19,6.9372e-19
17,32,0,0.0,3.47284e-19
18,32,0,3.47284e-19,6.9372e-19
19,32,0,3.4686e-19,0.0
0,33,0,1.73642e-19,0.0
1,33,0,0.0,0.0
2,33,0,8.68209e-20,1.7343e-19
3,33,0,0.0,0.0
4,33,0,0.0,0.0
5,33,0,2.17052e-20,0.0
6,33,0,0.0,1.08526e-20
7,33,0,0.0,1.08394e-20
8,33,0,5.41969e-21,0.0
9,33,0,0.0,3.39144e-22
10,33,0,1.69572e-22,0.0
11,33,0,0.0,0.0
12,33,0,1056750.0,1374730.0
13,33,0,787842.0,1021590.0
14,33,0,576368.0,743741.0
15,33,0,422332.0,541190.0
16,33,0,308567.0,393538.0
17,33,0,225801.0,285970.0
18,33,0,164739.0,207654.0
19,33,0,120379.0,150673.0
0,34,0,87688.8,109242.0
1,34,0,63977.5,79140.0
2,34,0,46525.3,57284.2
3,34,0,33888.0,41428.0
4,34,0,24599.0,29933.5
5,34,0,17884.8,21607.7
6,34,0,12956.5,15582.2
7,34,0,9401.3,11225.4
8,34,0,6795.92,8078.12
9,34,0,4920.43,5806.68
10,34,0,3548.42,4169.05
11,34,0,2563.07,2989.6
12,34,0,1843.62,2141.08
13,34,0,1328.22,1531.33
14,34,0,952.707,1093.69
15,34,0,684.462,779.973
16,34,0,489.483,555.383
17,34,0,350.636,394.825
18,34,0,249.869,280.239
19,34,0,177.552,197.503
0,35,0,126.15,139.71
1,35,0,89.7954,98.6437
2,35,0,63.5749,69.5144
3,35,0,45.0985,48.8893
4,35,0,31.7988,34.294
5,35,0,22.4736,24.0082
6,35,0,15.7959,16.775
7,35,0,11.1354,11.7014
8,35,0,7.80613,8.14734
9,35,0,5.49272,5.66467
10,35,0,3.84402,3.93425
11,35,0,2.70282,2.73067
12,35,0,1.89095,1.89515
13,35,0,1.33072,1.31606
14,35,0,0.932139,0.915169
15,35,0,0.65742,0.637444
16,35,0,0.46209,0.445818
17,35,0,0.32745,0.312821
18,35,0,0.231234,0.220453
19,35,0,0.164908,0.156104
0,36,0,0.117251,0.111101
1,36,0,0.0843711,0.0794875
2,36,0,0.060566,0.0571754
3,36,0,0.0440971,0.0413411
4,36,0,0.0321058,0.0300937
5,36,0,0.0237202,0.0219609
6,36,0,0.0175222,0.0161069
7,36,0,0.0131757,0.011855
8,36,0,0.00992342,0.00875019
9,36,0,0.00761416,0.00647204
10,36,0,0.00585184,0.00479282
11,36,0,0.00458307,0.00356186
12,36,0,0.00358869,0.00263895
13,36,0,0.00287075,0.00195605
14,36,0,0.00229353,0.00144781
15,36,0,0.00186541,0.00106958
16,36,0,0.00150825,0.000787407
17,36,0,0.00123923,0.000577324
18,36,0,0.00100938,0.000421143
19,36,0,0.000832422,0.000305181
0,37,0,0.000677578,0.000219516
1,37,0,0.00055673,0.000156234
2,37,0,0.000449466,0.000110202
3,37,0,0.000365687,7.63331e-05
4,37,0,0.000291455,5.18514e-05
5,37,0,0.000233072,3.43069e-05
6,37,0,0.000181604,2.18717e-05
7,37,0,0.000141595,1.31796e-05
8,37,0,0.000106824,7.21383e-06
9,37,0,8.05163e-05,3.21428e-06
10,37,0,5.77793e-05,6.37239e-07
11,37,0,4.11553e-05,0.0
12,37,0,2.73325e-05,0.0
13,37,0,1.75897e-05,0.0
14,37,0,9.91187e-06,0.0
15,37,0,4.89756e-06,0.0
16,37,0,1.28318e-06,0.0
17,37,0,0.0,0.0
18,37,0,0.0,0.0
19,37,0,0.0,0.0
0,38,0,0.0,0.0
1,38,0,0.0,0.0
2,38,0,0.0,0.0
3,38,0,0.0,0.0
4,38,0,0.0,0.0
5,38,0,0.0,0.0
6,38,0,0.0,0.0
7,38,0,0.0,0.0
8,38,0,2392010.0,3211600.0
9,38,0,1780030.0,2380670.0
10,38,0,1299190.0,1727990.0
11,38,0,949485.0,1253570.0
12,38,0,692065.0,908762.0
13,38,0,505082.0,658311.0
14,38,0,367598.0,476520.0
15,38,0,267880.0,344658.0
16,38,0,194648.0,249080.0
17,38,0,141618.0,179853.0
18,38,0,102725.0,129752.0
19,38,0,74608.9,93521.1
0,39,0,54017.3,67342.5
1,39,0,39158.7,48443.4
2,39,0,28293.1,34812.0
3,39,0,20468.3,24989.2
4,39,0,14755.9,17917.9
5,39,0,10651.0,12832.3
6,39,0,7659.86,9178.91
7,39,0,5515.51,6557.17
8,39,0,3956.12,4677.97
9,39,0,2841.05,3332.62
10,39,0,2031.95,2370.69
11,39,0,1455.05,1683.79
12,39,0,1037.49,1193.98
13,39,0,740.659,845.198
14,39,0,526.24,597.324
15,39,0,372.602,419.095
16,39,0,263.904,295.131
17,39,0,187.173,207.427
18,39,0,132.086,145.49
19,39,0,93.3437,101.834
0,40,0,65.5893,71.0836
1,40,0,46.1676,49.5152
2,40,0,32.3295,34.4209
3,40,0,22.6915,23.8855
4,40,0,15.843,16.5428
5,40,0,11.0943,11.4399
6,40,0,7.72973,7.90179
7,40,0,5.4063,5.45405
8,40,0,3.7639,3.76404
9,40,0,2.63355,2.59913
10,40,0,1.83511,1.79718
11,40,0,1.28637,1.2447
12,40,0,0.899319,0.865622
13,40,0,0.63339,0.603987
14,40,0,0.444936,0.423285
15,40,0,0.315453,0.298086
16,40,0,0.223222,0.211003
17,40,0,0.159763,0.150158
18,40,0,0.11422,0.107443
19,40,0,0.0827728,0.0772847
0,41,0,0.0600705,0.0559731
1,41,0,0.0442063,0.0406406
2,41,0,0.0325754,0.0296592
3,41,0,0.0244183,0.0217223
4,41,0,0.0183559,0.0159551
5,41,0,0.0140459,0.0117443
6,41,0,0.0107761,0.00865522
7,41,0,0.00841825,0.00640191
8,41,0,0.0065807,0.00472077
9,41,0,0.00524731,0.00348303
10,41,0,0.00418224,0.0025665
11,41,0,0.00338793,0.00188794
12,41,0,0.00273084,0.00138437
13,41,0,0.00223293,0.00101149
14,41,0,0.00181163,0.000735835
15,41,0,0.00148568,0.000532347
16,41,0,0.00120384,0.000382885
17,41,0,0.000983049,0.000273137
18,41,0,0.000790021,0.000193776
19,41,0,0.000638896,0.000135714
0,42,0,0.000506913,9.39605e-05
1,42,0,0.000403203,6.41616e-05
2,42,0,0.000313123,4.30877e-05
3,42,0,0.000243226,2.83441e-05
4,42,0,0.00018337,1.81614e-05
5,42,0,0.000138129,1.12373e-05
6,42,0,9.96179e-05,6.6205e-06
7,42,0,7.14761e-05,3.6063e-06
8,42,0,4.83877e-05,1.71747e-06
9,42,0,3.21076e-05,5.69638e-07
10,42,0,1.94006e-05,0.0
11,42,0,1.10459e-05,0.0
12,42,0,5.02071e-06,0.0
13,42,0,1.60368e-06,0.0
14,42,0,0.0,0.0
15,42,0,0.0,0.0
16,42,0,0.0,0.0
17,42,0,0.0,0.0
18,42,0,0.0,0.0
19,42,0,0.0,0.0
0,43,0,0.0,0.0
1,43,0,0.0,0.0
2,43,0,0.0,0.0
3,43,0,0.0,0.0
4,43,0,4060590.0,5604660.0
5,43,0,3015920.0,4144060.0
6,43,0,2195920.0,2998750.0
7,43,0,1600600.0,2168740.0
8,43,0,1163790.0,1567290.0
9,43,0,847059.0,1131770.0
10,43,0,614947.0,816619.0
11,43,0,446894.0,588737.0
12,43,0,323897.0,424083.0
13,43,0,234990.0,305206.0
14,43,0,170011.0,219448.0
15,43,0,123124.0,157635.0
16,43,0,88905.9,113120.0
17,43,0,64261.1,81091.1
18,43,0,46304.5,58067.8
19,43,0,33397.8,41534.1
0,44,0,24010.4,29673.1
1,44,0,17277.9,21173.1
2,44,0,12390.6,15088.6
3,44,0,8893.88,10738.1
4,44,0,6360.94,7631.29
5,44,0,4553.33,5415.37
6,44,0,3246.99,3836.99
7,44,0,2317.43,2714.24
8,44,0,1647.39,1916.77
9,44,0,1172.02,1351.15
10,44,0,830.179,950.832
11,44,0,585.682,664.188
12,44,0,413.487,465.664
13,44,0,292.189,325.809
14,44,0,205.499,227.475
15,44,0,144.665,158.472
16,44,0,101.288,110.089
17,44,0,71.0031,76.3112
18,44,0,49.531,52.7841
19,44,0,34.6112,36.4423
0,45,0,24.0651,25.109
1,45,0,16.7706,17.2725
2,45,0,11.6317,11.8669
3,45,0,8.09257,8.14664
4,45,0,5.60646,5.59163
5,45,0,3.90049,3.83988
6,45,0,2.70383,2.64048
7,45,0,1.88401,1.81865
8,45,0,1.3102,1.25784
9,45,0,0.917301,0.872868
10,45,0,0.64109,0.608414
11,45,0,0.451955,0.426168
12,45,0,0.318344,0.300077
13,45,0,0.226672,0.212437
14,45,0,0.161426,0.151231
15,45,0,0.11646,0.108235
16,45,0,0.0842603,0.0780036
17,45,0,0.0617766,0.0563609
18,45,0,0.045418,0.0409354
19,45,0,0.0339441,0.0298399
0,46,0,0.025471,0.0218156
1,46,0,0.0194393,0.0159851
2,46,0,0.0148888,0.0117272
3,46,0,0.0116017,0.0086359
4,46,0,0.00905397,0.00634018
5,46,0,0.00719577,0.00465782
6,46,0,0.0057211,0.0034178
