Energy,Momentum,Parton,CTEQ6D Value,CTEQ6L1 Value
0,16,6,0.0,0.0
0,16,7,0.0,0.0
0,17,0,0.0,0.0
0,17,1,0.0,0.0
0,17,2,0.0,0.0
0,17,3,0.0,0.0
0,17,4,0.0,0.0
0,17,5,0.0,0.0
0,17,6,0.0,0.0
0,17,7,0.0,0.0
0,18,0,0.0,0.0
0,18,1,0.0,0.0
0,18,2,0.0,0.0
0,18,3,0.0,0.0
0,18,4,0.0,0.0
0,18,5,0.0,0.0
0,18,6,0.0,0.0
0,18,7,0.0,0.0
0,19,0,0.0,0.0
0,19,1,0.0,0.0
0,19,2,0.0,0.0
0,19,3,0.0,0.0
0,19,4,0.0,0.0
0,19,5,0.0,0.0
0,19,6,0.0,0.0
0,19,7,0.0,0.0
0,20,0,0.0,0.0
0,20,1,0.0,0.0
0,20,2,0.0,0.0
0,20,3,0.0,0.0
0,20,4,0.0,0.0
0,20,5,0.0,0.0
0,20,6,0.0,0.0
0,20,7,0.0,0.0
0,21,0,0.0,0.0
0,21,1,0.0,0.0
0,21,2,0.0,0.0
0,21,3,0.0,0.0
0,21,4,0.0,0.0
0,21,5,0.0,0.0
0,21,6,0.0,0.0
0,21,7,0.0,0.0
0,22,0,0.0,0.0
0,22,1,0.0,0.0
0,22,2,0.0,0.0
0,22,3,0.0,0.0
0,22,4,0.0,0.0
0,22,5,0.0,0.0
0,22,6,0.0,0.0
0,22,7,0.0,0.0
0,23,0,0.0,0.0
0,23,1,0.0,0.0
0,23,2,0.0,0.0
0,23,3,0.0,0.0
0,23,4,0.0,0.0
0,23,5,0.0,0.0
0,23,6,0.0,0.0
0,23,7,0.0,0.0
0,24,0,0.0,0.0
0,24,1,0.0,0.0
0,24,2,0.0,0.0
0,24,3,0.0,0.0
0,24,4,0.0,0.0
0,24,5,0.0,0.0
0,24,6,0.0,0.0
0,24,7,0.0,0.0
0,25,0,0.0,0.0
0,25,1,0.0,0.0
0,25,2,0.0,0.0
0,25,3,0.0,0.0
0,25,4,0.0,0.0
0,25,5,0.0,0.0
0,25,6,0.0,0.0
0,25,7,0.0,0.0
0,26,0,0.0,0.0
0,26,1,0.0,0.0
0,26,2,0.0,0.0
0,26,3,0.0,0.0
0,26,4,0.0,0.0
0,26,5,0.0,0.0
0,26,6,0.0,0.0
0,26,7,0.0,0.0
0,27,0,0.0,0.0
0,27,1,0.0,0.0
0,27,2,0.0,0.0
0,27,3,0.0,0.0
0,27,4,0.0,0.0
0,27,5,0.0,0.0
0,27,6,0.0,0.0
0,27,7,0.0,0.0
0,28,0,0.0,0.0
0,28,1,0.0,0.0
0,28,2,0.0,0.0
0,28,3,0.0,0.0
0,28,4,0.0,0.0
0,28,5,0.0,0.0
0,28,6,0.0,0.0
0,28,7,0.0,0.0
0,29,0,0.0,0.0
0,29,1,0.0,0.0
0,29,2,0.0,0.0
0,29,3,0.0,0.0
0,29,4,0.0,0.0
0,29,5,0.0,0.0
0,29,6,0.0,0.0
0,29,7,0.0,0.0
0,30,0,0.0,0.0
0,30,1,0.0,0.0
0,30,2,0.0,0.0
0,30,3,0.0,0.0
0,30,4,0.0,0.0
0,30,5,0.0,0.0
0,30,6,0.0,0.0
0,30,7,0.0,0.0
0,31,0,0.0,0.0
0,31,1,0.0,0.0
0,31,2,0.0,0.0
0,31,3,0.0,0.0
0,31,4,0.0,0.0
0,31,5,0.0,0.0
0,31,6,0.0,0.0
0,31,7,0.0,0.0
0,32,0,0.0,0.0
0,32,1,0.0,0.0
0,32,2,0.0,0.0
0,32,3,0.0,0.0
0,32,4,0.0,0.0
0,32,5,0.0,0.0
0,32,6,0.0,0.0
0,32,7,0.0,0.0
0,33,0,0.0,0.0
0,33,1,0.0,0.0
0,33,2,0.0,0.0
0,33,3,0.0,0.0
0,33,4,0.0,0.0
0,33,5,0.0,0.0
0,33,6,0.0,0.0
0,33,7,0.0,0.0
0,34,0,0.0,0.0
0,34,1,0.0,0.0
0,34,2,0.0,0.0
0,34,3,0.0,0.0
0,34,4,0.0,0.0
0,34,5,0.0,0.0
0,34,6,0.0,0.0
0,34,7,0.0,0.0
0,35,0,0.0,0.0
0,35,1,0.0,0.0
0,35,2,0.0,0.0
0,35,3,0.0,0.0
0,35,4,0.0,0.0
0,35,5,0.0,0.0
0,35,6,0.0,0.0
0,35,7,0.0,0.0
0,36,0,0.0,0.0
0,36,1,0.0,0.0
0,36,2,0.0,0.0
0,36,3,0.0,0.0
0,36,4,0.0,0.0
0,36,5,0.0,0.0
0,36,6,0.0,0.0
0,36,7,0.0,0.0
0,37,0,0.0,0.0
0,37,1,0.0,0.0
0,37,2,0.0,0.0
0,37,3,0.0,0.0
0,37,4,0.0,0.0
0,37,5,0.0,0.0
0,37,6,0.0,0.0
0,37,7,0.0,0.0
0,38,0,0.0,0.0
0,38,1,0.0,0.0
0,38,2,0.0,0.0
0,38,3,0.0,0.0
0,38,4,0.0,0.0
0,38,5,0.0,0.0
0,38,6,0.0,0.0
0,38,7,0.0,0.0
0,39,0,0.0,0.0
0,39,1,0.0,0.0
0,39,2,0.0,0.0
0,39,3,0.0,0.0
0,39,4,0.0,0.0
0,39,5,0.0,0.0
0,39,6,0.0,0.0
0,39,7,0.0,0.0
0,40,0,0.0,0.0
0,40,1,0.0,0.0
0,40,2,0.0,0.0
0,40,3,0.0,0.0
0,40,4,0.0,0.0
0,40,5,0.0,0.0
0,40,6,0.0,0.0
0,40,7,0.0,0.0
0,41,0,0.0,0.0
0,41,1,0.0,0.0
0,41,2,0.0,0.0
0,41,3,0.0,0.0
0,41,4,0.0,0.0
0,41,5,0.0,0.0
0,41,6,0.0,0.0
0,41,7,0.0,0.0
0,42,0,0.0,0.0
0,42,1,0.0,0.0
0,42,2,0.0,0.0
0,42,3,0.0,0.0
0,42,4,0.0,0.0
0,42,5,0.0,0.0
0,42,6,0.0,0.0
0,42,7,0.0,0.0
0,43,0,0.0,0.0
0,43,1,0.0,0.0
0,43,2,0.0,0.0
0,43,3,0.0,0.0
0,43,4,0.0,0.0
0,43,5,0.0,0.0
0,43,6,0.0,0.0
0,43,7,0.0,0.0
0,44,0,0.0,0.0
0,44,1,0.0,0.0
0,44,2,0.0,0.0
0,44,3,0.0,0.0
0,44,4,0.0,0.0
0,44,5,0.0,0.0
0,44,6,0.0,0.0
0,44,7,0.0,0.0
0,45,0,0.0,0.0
0,45,1,0.0,0.0
0,45,2,0.0,0.0
0,45,3,0.0,0.0
0,45,4,0.0,0.0
0,45,5,0.0,0.0
0,45,6,0.0,0.0
0,45,7,0.0,0.0
0,46,0,0.0,0.0
0,46,1,0.0,0.0
0,46,2,0.0,0.0
0,46,3,0.0,0.0
0,46,4,0.0,0.0
0,46,5,0.0,0.0
0,46,6,0.0,0.0
0,46,7,0.0,0.0
0,47,0,0.0,0.0
0,47,1,0.0,0.0
0,47,2,0.0,0.0
0,47,3,0.0,0.0
0,47,4,0.0,0.0
0,47,5,0.0,0.0
0,47,6,0.0,0.0
0,47,7,0.0,0.0
0,48,0,0.0,0.0
0,48,1,0.0,0.0
0,48,2,0.0,0.0
0,48,3,0.0,0.0
0,48,4,0.0,0.0
0,48,5,0.0,0.0
0,48,6,0.0,0.0
0,48,7,0.0,0.0
0,49,0,0.0,0.0
0,49,1,0.0,0.0
0,49,2,0.0,0.0
0,49,3,0.0,0.0
0,49,4,0.0,0.0
0,49,5,0.0,0.0
0,49,6,0.0,0.0
0,49,7,0.0,0.0
0,50,0,0.0,0.0
0,50,1,0.0,0.0
0,50,2,0.0,0.0
0,50,3,0.0,0.0
0,50,4,0.0,0.0
0,50,5,0.0,0.0
0,50,6,0.0,0.0
0,50,7,0.0,0.0
0,51,0,0.0,0.0
0,51,1,0.0,0.0
0,51,2,0.0,0.0
0,51,3,0.0,0.0
0,51,4,0.0,0.0
0,51,5,0.0,0.0
0,51,6,0.0,0.0
0,51,7,0.0,0.0
0,52,0,0.0,0.0
0,52,1,0.0,0.0
0,52,2,0.0,0.0
0,52,3,0.0,0.0
0,52,4,0.0,0.0
0,52,5,0.0,0.0
0,52,6,0.0,0.0
0,52,7,0.0,0.0
0,53,0,0.0,0.0
0,53,1,0.0,0.0
0,53,2,0.0,0.0
0,53,3,0.0,0.0
0,53,4,0.0,0.0
0,53,5,0.0,0.0
0,53,6,0.0,0.0
0,53,7,0.0,0.0
0,54,0,0.0,0.0
0,54,1,0.0,0.0
0,54,2,0.0,0.0
0,54,3,0.0,0.0
0,54,4,0.0,0.0
0,54,5,0.0,0.0
0,54,6,0.0,0.0
0,54,7,0.0,0.0
0,55,0,0.0,0.0
0,55,1,0.0,0.0
0,55,2,0.0,0.0
0,55,3,0.0,0.0
0,55,4,0.0,0.0
0,55,5,0.0,0.0
0,55,6,0.0,0.0
0,55,7,0.0,0.0
0,56,0,0.0,0.0
0,56,1,0.0,0.0
0,56,2,0.0,0.0
0,56,3,0.0,0.0
0,56,4,0.0,0.0
0,56,5,0.0,0.0
0,56,6,0.0,0.0
0,56,7,0.0,0.0
0,57,0,0.0,0.0
0,57,1,0.0,0.0
0,57,2,0.0,0.0
0,57,3,0.0,0.0
0,57,4,0.0,0.0
0,57,5,0.0,0.0
0,57,6,0.0,0.0
0,57,7,0.0,0.0
0,58,0,0.0,0.0
0,58,1,0.0,0.0
0,58,2,0.0,0.0
0,58,3,0.0,0.0
0,58,4,0.0,0.0
0,58,5,0.0,0.0
0,58,6,0.0,0.0
0,58,7,0.0,0.0
0,59,0,0.0,0.0
0,59,1,0.0,0.0
0,59,2,0.0,0.0
0,59,3,0.0,0.0
0,59,4,0.0,0.0
0,59,5,0.0,0.0
0,59,6,0.0,0.0
0,59,7,0.0,0.0
0,60,0,0.0,0.0
0,60,1,0.0,0.0
0,60,2,0.0,0.0
0,60,3,0.0,0.0
0,60,4,0.0,0.0
0,60,5,0.0,0.0
0,60,6,0.0,0.0
0,60,7,0.0,0.0
0,61,0,0.0,0.0
0,61,1,0.0,0.0
0,61,2,0.0,0.0
0,61,3,0.0,0.0
0,61,4,0.0,0.0
0,61,5,0.0,0.0
0,61,6,0.0,0.0
0,61,7,0.0,0.0
0,62,0,0.0,0.0
0,62,1,0.0,0.0
0,62,2,0.0,0.0
0,62,3,0.0,0.0
0,62,4,0.0,0.0
0,62,5,0.0,0.0
0,62,6,0.0,0.0
0,62,7,0.0,0.0
0,63,0,0.0,0.0
0,63,1,0.0,0.0
0,63,2,0.0,0.0
0,63,3,0.0,0.0
0,63,4,0.0,0.0
0,63,5,0.0,0.0
0,63,6,0.0,0.0
0,63,7,0.0,0.0
0,64,0,0.0,0.0
0,64,1,0.0,0.0
0,64,2,0.0,0.0
0,64,3,0.0,0.0
0,64,4,0.0,0.0
0,64,5,0.0,0.0
0,64,6,0.0,0.0
0,64,7,0.0,0.0
0,65,0,0.0,0.0
0,65,1,0.0,0.0
0,65,2,0.0,0.0
0,65,3,0.0,0.0
0,65,4,0.0,0.0
0,65,5,0.0,0.0
0,65,6,0.0,0.0
0,65,7,0.0,0.0
0,66,0,0.0,0.0
0,66,1,0.0,0.0
0,66,2,0.0,0.0
0,66,3,0.0,0.0
0,66,4,0.0,0.0
0,66,5,0.0,0.0
0,66,6,0.0,0.0
0,66,7,0.0,0.0
0,67,0,0.0,0.0
0,67,1,0.0,0.0
0,67,2,0.0,0.0
0,67,3,0.0,0.0
0,67,4,0.0,0.0
0,67,5,0.0,0.0
0,67,6,0.0,0.0
0,67,7,0.0,0.0
0,68,0,0.0,0.0
0,68,1,0.0,0.0
0,68,2,0.0,0.0
0,68,3,0.0,0.0
0,68,4,0.0,0.0
0,68,5,0.0,0.0
0,68,6,0.0,0.0
0,68,7,0.0,0.0
0,69,0,0.0,0.0
0,69,1,0.0,0.0
0,69,2,0.0,0.0
0,69,3,0.0,0.0
0,69,4,0.0,0.0
0,69,5,0.0,0.0
0,69,6,0.0,0.0
0,69,7,0.0,0.0
0,70,0,0.0,0.0
0,70,1,0.0,0.0
0,70,2,0.0,0.0
0,70,3,0.0,0.0
0,70,4,0.0,0.0
0,70,5,0.0,0.0
0,70,6,0.0,0.0
0,70,7,0.0,0.0
0,71,0,0.0,0.0
0,71,1,0.0,0.0
0,71,2,0.0,0.0
0,71,3,0.0,0.0
0,71,4,0.0,0.0
0,71,5,0.0,0.0
0,71,6,0.0,0.0
0,71,7,0.0,0.0
0,72,0,3090440.0,3691260.0
0,72,1,0.0,1.86219e-10
0,72,2,0.0,0.0
0,72,3,0.0,9.31095e-11
0,72,4,0.0,0.0
0,72,5,0.0,0.0
0,72,6,1.16529e-11,0.0
0,72,7,0.0,0.0
0,73,0,5.82645e-12,1.16529e-11
0,73,1,0.0,5.82645e-12
0,73,2,1.16387e-11,1.16387e-11
0,73,3,5.81935e-12,5.81935e-12
0,73,4,0.0,0.0
0,73,5,0.0,0.0
0,73,6,0.0,1.45661e-12
0,73,7,0.0,0.0
0,74,0,1.45484e-12,1.45484e-12
0,74,1,1.45484e-12,0.0
0,74,2,0.0,0.0
0,74,3,0.0,0.0
0,74,4,1.82077e-13,3.63709e-13
0,74,5,0.0,3.63709e-13
0,74,6,0.0,0.0
0,74,7,0.0,0.0
0,75,0,0.0,0.0
0,75,1,9.09273e-14,0.0
0,75,2,0.0,9.09273e-14
0,75,3,2.27596e-14,4.54636e-14
0,75,4,0.0,0.0
0,75,5,2.27318e-14,1.13798e-14
0,75,6,0.0,0.0
0,75,7,0.0,0.0
0,76,0,1.13659e-14,5.68989e-15
0,76,1,0.0,0.0
0,76,2,0.0,5.68295e-15
0,76,3,0.0,2.84495e-15
0,76,4,0.0,1.42247e-15
0,76,5,2.84148e-15,0.0
0,76,6,0.0,0.0
0,76,7,7.11237e-16,0.0
0,77,0,0.0,0.0
0,77,1,0.0,0.0
0,77,2,0.0,3.55618e-16
0,77,3,0.0,1.77809e-16
0,77,4,0.0,0.0
0,77,5,1.77809e-16,1.77809e-16
0,77,6,0.0,0.0
0,77,7,1.77592e-16,0.0
0,78,0,1.77592e-16,0.0
0,78,1,0.0,0.0
0,78,2,4.44523e-17,8.87962e-17
0,78,3,8.87962e-17,0.0
0,78,4,0.0,4.44523e-17
0,78,5,8.87962e-17,4.44523e-17
0,78,6,0.0,4.43981e-17
0,78,7,0.0,0.0
0,79,0,0.0,0.0
0,79,1,0.0,4.43981e-17
0,79,2,0.0,4.43981e-17
0,79,3,0.0,2.2199e-17
0,79,4,0.0,0.0
0,79,5,0.0,0.0
0,79,6,0.0,0.0
0,79,7,1.11131e-17,0.0
0,80,0,0.0,0.0
0,80,1,0.0,0.0
0,80,2,0.0,1.10995e-17
0,80,3,0.0,5.55654e-18
0,80,4,5.55654e-18,0.0
0,80,5,2.77827e-18,0.0
0,80,6,2.77827e-18,2.77827e-18
0,80,7,2.77827e-18,0.0
0,81,0,0.0,2.77827e-18
0,81,1,0.0,0.0
0,81,2,0.0,0.0
0,81,3,0.0,0.0
0,81,4,0.0,0.0
0,81,5,0.0,6.94567e-19
0,81,6,0.0,0.0
0,81,7,0.0,0.0
0,82,0,6.94567e-19,6.9372e-19
0,82,1,0.0,3.47284e-19
0,82,2,3.47284e-19,6.9372e-19
0,82,3,3.4686e-19,0.0
0,82,4,1.73642e-19,0.0
0,82,5,0.0,0.0
0,82,6,8.68209e-20,1.7343e-19
0,82,7,0.0,0.0
0,83,0,0.0,0.0
0,83,1,2.17052e-20,0.0
0,83,2,0.0,1.08526e-20
0,83,3,0.0,1.08394e-20
0,83,4,5.41969e-21,0.0
0,83,5,0.0,3.39144e-22
0,83,6,1.69572e-22,0.0
0,83,7,0.0,0.0
0,84,0,1056750.0,1374730.0
0,84,1,787842.0,1021590.0
0,84,2,576368.0,743741.0
0,84,3,422332.0,541190.0
0,84,4,308567.0,393538.0
0,84,5,225801.0,285970.0
0,84,6,164739.0,207654.0
0,84,7,120379.0,150673.0
0,85,0,87688.8,109242.0
0,85,1,63977.5,79140.0
0,85,2,46525.3,57284.2
0,85,3,33888.0,41428.0
0,85,4,24599.0,29933.5
0,85,5,17884.8,21607.7
0,85,6,12956.5,15582.2
0,85,7,9401.3,11225.4
0,86,0,6795.92,8078.12
0,86,1,4920.43,5806.68
0,86,2,3548.42,4169.05
0,86,3,2563.07,2989.6
0,86,4,1843.62,2141.08
0,86,5,1328.22,1531.33
0,86,6,952.707,1093.69
0,86,7,684.462,779.973
0,87,0,489.483,555.383
0,87,1,350.636,394.825
0,87,2,249.869,280.239
0,87,3,177.552,197.503
0,87,4,126.15,139.71
0,87,5,89.7954,98.6437
0,87,6,63.5749,69.5144
0,87,7,45.0985,48.8893
0,88,0,31.7988,34.294
0,88,1,22.4736,24.0082
0,88,2,15.7959,16.775
0,88,3,11.1354,11.7014
0,88,4,7.80613,8.14734
0,88,5,5.49272,5.66467
0,88,6,3.84402,3.93425
0,88,7,2.70282,2.73067
0,89,0,1.89095,1.89515
0,89,1,1.33072,1.31606
0,89,2,0.932139,0.915169
0,89,3,0.65742,0.637444
0,89,4,0.46209,0.445818
0,89,5,0.32745,0.312821
0,89,6,0.231234,0.220453
0,89,7,0.164908,0.156104
0,90,0,0.117251,0.111101
0,90,1,0.0843711,0.0794875
0,90,2,0.060566,0.0571754
0,90,3,0.0440971,0.0413411
0,90,4,0.0321058,0.0300937
0,90,5,0.0237202,0.0219609
0,90,6,0.0175222,0.0161069
0,90,7,0.0131757,0.011855
0,91,0,0.00992342,0.00875019
0,91,1,0.00761416,0.00647204
0,91,2,0.00585184,0.00479282
0,91,3,0.00458307,0.00356186
0,91,4,0.00358869,0.00263895
0,91,5,0.00287075,0.00195605
0,91,6,0.00229353,0.00144781
0,91,7,0.00186541,0.00106958
0,92,0,0.00150825,0.000787407
0,92,1,0.00123923,0.000577324
0,92,2,0.00100938,0.000421143
0,92,3,0.000832422,0.000305181
0,92,4,0.000677578,0.000219516
0,92,5,0.00055673,0.000156234
0,92,6,0.000449466,0.000110202
0,92,7,0.000365687,7.63331e-05
0,93,0,0.000291455,5.18514e-05
0,93,1,0.000233072,3.43069e-05
0,93,2,0.000181604,2.18717e-05
0,93,3,0.000141595,1.31796e-05
0,93,4,0.000106824,7.21383e-06
0,93,5,8.05163e-05,3.21428e-06
0,93,6,5.77793e-05,6.37239e-07
0,93,7,4.11553e-05,0.0
0,94,0,2.73325e-05,0.0
0,94,1,1.75897e-05,0.0
0,94,2,9.91187e-06,0.0
0,94,3,4.89756e-06,0.0
0,94,4,1.28318e-06,0.0
0,94,5,0.0,0.0
0,94,6,0.0,0.0
0,94,7,0.0,0.0
0,95,0,0.0,0.0
0,95,1,0.0,0.0
0,95,2,0.0,0.0
0,95,3,0.0,0.0
0,95,4,0.0,0.0
0,95,5,0.0,0.0
0,95,6,0.0,0.0
0,95,7,0.0,0.0
1,0,0,2392010.0,3211600.0
1,0,1,1780030.0,2380670.0
1,0,2,1299190.0,1727990.0
1,0,3,949485.0,1253570.0
1,0,4,692065.0,908762.0
1,0,5,505082.0,658311.0
1,0,6,367598.0,476520.0
1,0,7,267880.0,344658.0
1,1,0,194648.0,249080.0
1,1,1,141618.0,179853.0
1,1,2,102725.0,129752.0
1,1,3,74608.9,93521.1
1,1,4,54017.3,67342.5
1,1,5,39158.7,48443.4
1,1,6,28293.1,34812.0
1,1,7,20468.3,24989.2
1,2,0,14755.9,17917.9
1,2,1,10651.0,12832.3
1,2,2,7659.86,9178.91
1,2,3,5515.51,6557.17
1,2,4,3956.12,4677.97
1,2,5,2841.05,3332.62
1,2,6,2031.95,2370.69
1,2,7,1455.05,1683.79
1,3,0,1037.49,1193.98
1,3,1,740.659,845.198
1,3,2,526.24,597.324
1,3,3,372.602,419.095
1,3,4,263.904,295.131
1,3,5,187.173,207.427
1,3,6,132.086,145.49
1,3,7,93.3437,101.834
1,4,0,65.5893,71.0836
1,4,1,46.1676,49.5152
1,4,2,32.3295,34.4209
1,4,3,22.6915,23.8855
1,4,4,15.843,16.5428
1,4,5,11.0943,11.4399
1,4,6,7.72973,7.90179
1,4,7,5.4063,5.45405
1,5,0,3.7639,3.76404
1,5,1,2.63355,2.59913
1,5,2,1.83511,1.79718
1,5,3,1.28637,1.2447
1,5,4,0.899319,0.865622
1,5,5,0.63339,0.603987
1,5,6,0.444936,0.423285
1,5,7,0.315453,0.298086
1,6,0,0.223222,0.211003
1,6,1,0.159763,0.150158
1,6,2,0.11422,0.107443
1,6,3,0.0827728,0.0772847
1,6,4,0.0600705,0.0559731
1,6,5,0.0442063,0.0406406
1,6,6,0.0325754,0.0296592
1,6,7,0.0244183,0.0217223
1,7,0,0.0183559,0.0159551
1,7,1,0.0140459,0.0117443
1,7,2,0.0107761,0.00865522
1,7,3,0.00841825,0.00640191
1,7,4,0.0065807,0.00472077
1,7,5,0.00524731,0.00348303
1,7,6,0.00418224,0.0025665
1,7,7,0.00338793,0.00188794
1,8,0,0.00273084,0.00138437
1,8,1,0.00223293,0.00101149
1,8,2,0.00181163,0.000735835
1,8,3,0.00148568,0.000532347
1,8,4,0.00120384,0.000382885
1,8,5,0.000983049,0.000273137
1,8,6,0.000790021,0.000193776
1,8,7,0.000638896,0.000135714
1,9,0,0.000506913,9.39605e-05
1,9,1,0.000403203,6.41616e-05
1,9,2,0.000313123,4.30877e-05
1,9,3,0.000243226,2.83441e-05
1,9,4,0.00018337,1.81614e-05
1,9,5,0.000138129,1.12373e-05
1,9,6,9.96179e-05,6.6205e-06
1,9,7,7.14761e-05,3.6063e-06
1,10,0,4.83877e-05,1.71747e-06
1,10,1,3.21076e-05,5.69638e-07
1,10,2,1.94006e-05,0.0
1,10,3,1.10459e-05,0.0
1,10,4,5.02071e-06,0.0
1,10,5,1.60368e-06,0.0
1,10,6,0.0,0.0
1,10,7,0.0,0.0
1,11,0,0.0,0.0
1,11,1,0.0,0.0
1,11,2,0.0,0.0
1,11,3,0.0,0.0
1,11,4,0.0,0.0
1,11,5,0.0,0.0
1,11,6,0.0,0.0
1,11,7,0.0,0.0
1,12,0,4060590.0,5604660.0
1,12,1,3015920.0,4144060.0
1,12,2,2195920.0,2998750.0
1,12,3,1600600.0,2168740.0
1,12,4,1163790.0,1567290.0
1,12,5,847059.0,1131770.0
1,12,6,614947.0,816619.0
1,12,7,446894.0,588737.0
1,13,0,323897.0,424083.0
1,13,1,234990.0,305206.0
1,13,2,170011.0,219448.0
1,13,3,123124.0,157635.0
1,13,4,88905.9,113120.0
1,13,5,64261.1,81091.1
1,13,6,46304.5,58067.8
1,13,7,33397.8,41534.1
1,14,0,24010.4,29673.1
1,14,1,17277.9,21173.1
1,14,2,12390.6,15088.6
1,14,3,8893.88,10738.1
1,14,4,6360.94,7631.29
1,14,5,4553.33,5415.37
1,14,6,3246.99,3836.99
1,14,7,2317.43,2714.24
1,15,0,1647.39,1916.77
1,15,1,1172.02,1351.15
1,15,2,830.179,950.832
1,15,3,585.682,664.188
1,15,4,413.487,465.664
1,15,5,292.189,325.809
1,15,6,205.499,227.475
1,15,7,144.665,158.472
1,16,0,101.288,110.089
1,16,1,71.0031,76.3112
1,16,2,49.531,52.7841
1,16,3,34.6112,36.4423
1,16,4,24.0651,25.109
1,16,5,16.7706,17.2725
1,16,6,11.6317,11.8669
1,16,7,8.09257,8.14664
1,17,0,5.60646,5.59163
1,17,1,3.90049,3.83988
1,17,2,2.70383,2.64048
1,17,3,1.88401,1.81865
1,17,4,1.3102,1.25784
1,17,5,0.917301,0.872868
1,17,6,0.64109,0.608414
1,17,7,0.451955,0.426168
1,18,0,0.318344,0.300077
1,18,1,0.226672,0.212437
1,18,2,0.161426,0.151231
1,18,3,0.11646,0.108235
1,18,4,0.0842603,0.0780036
1,18,5,0.0617766,0.0563609
1,18,6,0.045418,0.0409354
1,18,7,0.0339441,0.0298399
1,19,0,0.025471,0.0218156
1,19,1,0.0194393,0.0159851
1,19,2,0.0148888,0.0117272
1,19,3,0.0116017,0.0086359
1,19,4,0.00905397,0.00634018
1,19,5,0.00719577,0.00465782
1,19,6,0.0057211,0.0034178
